gid,심야약국,응급실,심_응,약국,소방서,경찰서,안전상비,버스정류소,지하철,어린이집,유아인구수,총인구수
다바6086,0,0,0,0,0,0,0,4,0,0,29,453
다사8850,0,0,0,0,0,0,0,4,0,0,8,231
다사4441,0,1,1,8,0,1,12,21,0,32,1362,31373
다사6958,1,0,1,15,0,0,14,10,0,1,1694,19460
다바8698,0,0,0,0,0,0,0,0,0,0,0,23
다사1472,0,0,0,0,0,0,0,0,0,0,0,33
다아8002,0,0,0,0,0,0,0,0,0,0,0,35
다사5199,0,0,0,0,0,0,0,0,0,0,0,0
다사3967,0,0,0,0,0,0,6,8,0,1,36,1033
다아7915,0,0,0,0,0,0,0,0,0,0,0,21
다사9347,0,0,0,0,0,0,0,0,0,0,0,188
다사8035,0,0,0,0,0,0,1,5,0,3,96,2202
라사1212,0,0,0,0,0,0,0,0,0,0,40,163
다사4012,0,0,0,2,0,0,8,17,0,8,522,8745
다사8292,0,0,0,0,0,0,0,0,0,0,0,86
다사8019,0,0,0,0,0,0,0,0,0,0,0,6
다사4104,0,0,0,1,0,0,1,4,0,0,0,263
다사4509,0,0,0,0,0,0,0,5,0,0,0,121
다사6922,0,0,0,1,0,0,0,4,0,5,128,2725
다사9834,0,0,0,0,0,0,0,0,0,0,0,25
다사7618,0,0,0,0,0,0,1,3,0,0,6,219
다사4057,0,0,0,4,0,0,3,12,1,4,318,9078
다사4396,0,0,0,0,0,0,0,0,0,0,0,31
라사1720,0,0,0,0,0,0,0,2,0,0,0,221
다바8589,0,0,0,0,0,0,0,2,0,0,0,73
다바4385,0,0,0,0,0,0,1,5,0,0,0,335
다바4290,0,0,0,0,0,0,0,1,0,0,0,94
다사5533,0,0,0,0,0,0,0,3,0,0,0,220
다사7545,0,0,0,0,0,0,1,4,0,0,7,347
다사6499,0,0,0,0,0,0,0,0,0,0,0,0
다사6705,0,0,0,0,0,0,1,8,0,0,0,67
다사5568,0,0,0,0,0,0,0,0,0,0,0,0
다사2905,0,0,0,0,0,0,0,7,0,0,0,157
라사2237,0,0,0,0,0,0,0,0,0,0,0,49
다사5323,0,0,0,0,0,0,0,9,0,0,36,1472
다사8459,0,0,0,0,0,0,0,9,0,0,0,57
다사8395,0,0,0,2,0,1,4,5,0,5,72,2278
다사3464,0,0,0,4,0,0,13,19,0,23,725,25428
다사7692,0,0,0,0,0,0,1,1,0,0,0,292
다사4554,0,0,0,0,0,0,0,0,0,0,6,186
다사9988,0,0,0,0,0,0,0,4,0,0,0,38
라사0614,0,0,0,0,0,0,0,2,0,0,0,105
다사8308,0,0,0,0,0,0,0,1,0,0,0,52
다사7092,0,0,0,0,0,0,0,0,0,0,0,25
다바7189,0,0,0,1,0,0,5,12,0,17,487,9150
다바6685,0,0,0,0,0,0,0,0,0,0,0,7
다사6862,0,0,0,0,0,0,3,5,0,3,122,4362
다아6622,0,0,0,0,0,0,0,3,0,0,0,0
다사8808,0,0,0,0,0,0,1,6,0,0,0,160
라사1439,0,0,0,0,0,0,0,5,0,0,0,93
다바5390,0,0,0,1,0,0,1,4,0,1,55,1626
라사1555,0,0,0,0,0,0,0,0,0,0,0,23
다사7495,0,0,0,0,0,0,0,0,0,0,0,52
다사7810,0,0,0,0,0,0,0,2,0,0,0,107
다사7824,0,0,0,0,0,0,0,3,0,0,0,203
다사7013,0,0,0,0,0,0,0,0,0,0,0,15
다사6714,0,0,0,0,0,0,0,0,0,0,0,35
다사9734,0,0,0,0,0,0,0,2,0,0,0,67
다바8199,0,0,0,0,0,0,0,5,0,0,0,73
다사7838,0,0,0,0,0,0,0,4,0,0,0,83
다아5505,0,0,0,0,0,0,0,9,0,0,0,108
다사8601,0,0,0,0,0,0,0,0,0,0,0,19
라사0737,0,0,0,0,0,0,0,1,0,0,0,132
다사9495,0,0,0,0,0,0,0,0,0,0,0,0
다바5690,0,0,0,0,0,0,0,3,0,0,0,30
다사9776,0,0,0,0,0,0,0,0,0,0,0,184
다사4238,0,0,0,0,0,0,0,6,0,1,0,303
다사8837,0,0,0,0,0,0,0,1,0,0,0,119
다사3600,0,0,0,0,0,0,0,11,0,0,0,367
라사0539,0,0,0,0,0,0,0,0,0,0,0,8
라사0748,0,0,0,0,0,0,0,4,0,0,0,90
다사6876,0,0,0,0,0,0,0,0,0,0,0,66
다사9152,0,0,0,0,0,0,0,0,0,0,0,0
다사4587,0,0,0,0,0,0,1,7,0,0,0,418
다바4285,0,0,0,1,0,0,3,11,0,1,26,769
다사2409,0,0,0,0,0,0,0,0,0,0,0,45
다사3554,0,0,0,0,0,0,0,1,0,0,0,20
다사1668,0,0,0,2,0,1,2,6,0,0,0,540
다바3695,0,0,0,0,0,0,0,4,0,1,0,182
다사3882,0,0,0,0,0,0,0,8,0,1,23,536
다사3630,0,0,0,0,0,0,0,0,0,0,0,22
다사6084,0,0,0,0,0,0,0,4,0,0,0,149
다사6966,0,0,0,0,0,0,0,0,0,0,0,46
다사9397,0,0,0,0,0,0,0,0,0,0,0,0
다사9881,0,0,0,0,0,0,0,0,0,0,0,28
다사8817,0,0,0,0,0,0,1,1,0,0,0,169
라사1230,0,0,0,0,0,0,0,2,0,0,0,72
다바3597,0,0,0,0,0,0,0,1,0,0,0,205
다사4023,0,0,0,24,0,1,19,20,0,13,872,19828
다사9464,0,0,0,0,0,0,0,0,0,0,0,0
라사1648,0,0,0,0,0,0,0,4,0,0,0,149
라사2752,0,0,0,0,0,0,0,0,0,0,0,0
라사0176,0,0,0,0,0,0,0,0,0,0,0,10
다사2827,0,0,0,1,0,0,21,15,0,7,206,7043
다사2975,0,0,0,2,0,0,5,19,0,4,121,4566
다아7405,0,0,0,0,0,0,0,4,0,0,0,27
다아6106,0,0,0,0,0,0,0,2,0,0,0,95
다사4600,0,0,0,2,0,0,6,15,0,6,523,6867
다사4293,0,0,0,0,0,0,0,0,0,0,0,39
다사6232,0,0,0,6,0,1,10,14,0,10,660,11904
다사2162,0,0,0,0,0,0,0,5,0,0,0,92
다바5387,0,0,0,0,0,0,1,2,0,0,6,162
다아8120,0,0,0,0,0,0,0,0,0,0,0,0
다사4324,0,0,0,2,0,0,9,12,0,10,410,12971
다사7243,0,0,0,0,0,0,0,1,0,0,0,203
라사1251,0,0,0,0,0,0,0,0,0,0,0,0
다바8795,0,0,0,0,0,0,4,1,0,0,0,400
다사7636,0,0,0,0,0,0,2,2,0,2,149,3903
다사7471,0,0,0,1,0,0,2,18,0,6,72,1395
다사1470,0,0,0,0,0,0,0,3,0,0,0,135
다아9308,0,0,0,0,0,0,0,1,0,0,0,11
다사5818,0,0,0,20,0,0,55,19,1,5,249,12267
다사3759,0,0,0,0,0,0,1,7,0,0,0,250
다사2864,0,0,0,0,0,0,0,0,0,0,0,91
다사4278,0,0,0,0,0,0,1,6,0,0,0,360
다바7796,0,0,0,0,0,0,0,4,0,0,0,138
다사5904,0,0,0,3,0,0,2,10,0,2,86,2520
다사7611,0,0,0,0,0,0,0,3,0,0,0,202
다아6414,0,0,0,0,0,0,0,0,0,0,0,10
라사2539,0,0,0,0,0,0,0,0,0,0,0,11
다사7259,0,0,0,0,0,0,0,0,0,0,7,184
다바7489,0,0,0,0,0,0,0,0,0,0,0,192
라사1814,0,0,0,0,0,0,0,0,0,0,0,69
다사6858,0,0,0,0,0,0,8,11,0,0,362,4329
라사1943,0,0,0,0,0,0,0,0,0,0,0,14
다사8729,0,0,0,0,0,0,0,5,0,0,0,54
다사5275,0,0,0,0,0,0,0,6,0,0,0,152
다사8122,0,0,0,0,0,0,0,0,0,0,0,0
다사8454,0,0,0,0,0,0,0,0,0,0,0,109
다사3639,0,0,0,0,0,0,1,5,0,1,33,1566
다아5809,0,0,0,0,0,0,0,2,0,0,0,157
라사1216,0,0,0,0,0,0,0,0,0,0,0,131
다사6193,0,0,0,0,0,0,0,5,0,0,0,179
다바7382,0,0,0,0,0,0,0,0,0,0,0,79
라사1652,0,0,0,0,0,0,0,0,0,0,0,0
라사1950,0,0,0,0,0,0,0,1,0,0,0,111
다사7452,0,0,0,0,0,0,0,0,0,0,0,106
라사2218,0,0,0,0,0,0,0,2,0,0,0,56
다사7570,0,0,0,0,0,0,0,2,0,0,0,195
다사7501,0,0,0,0,0,0,1,4,0,0,0,208
다사4311,0,0,0,0,0,0,0,0,0,0,0,27
다사8239,0,0,0,0,0,0,0,2,0,0,0,25
다사9335,0,0,0,0,0,0,0,0,0,0,0,67
다아7714,0,0,0,0,0,0,0,0,0,0,0,0
라사1450,0,0,0,0,0,0,1,2,0,0,0,138
다사9820,0,0,0,2,0,0,5,5,0,4,116,3781
다사3509,0,0,0,0,0,0,0,0,0,0,0,104
다아5903,0,0,0,0,0,0,1,6,0,0,8,415
다바8296,0,0,0,0,0,0,0,6,0,0,0,238
다사4693,0,0,0,0,0,0,0,1,0,0,0,19
다사5498,0,0,0,0,0,0,0,2,0,0,0,35
다사4106,0,0,0,0,0,0,0,0,0,0,0,20
다사4967,0,0,0,0,0,0,0,3,0,0,0,154
다사2966,0,0,0,0,0,0,2,16,0,0,14,730
다사3606,0,0,0,0,0,0,0,0,0,0,0,108
다사7498,0,0,0,0,0,0,0,0,0,0,0,0
다사3654,0,0,0,0,0,0,0,0,0,0,0,62
다사6558,0,0,0,1,0,0,1,9,0,9,677,7479
다사3228,0,1,1,5,1,1,17,11,1,21,447,13657
라사1416,0,0,0,0,0,0,0,1,0,0,0,34
다사3115,0,0,0,0,0,0,0,5,0,0,0,213
다아5001,0,0,0,0,0,0,0,0,0,0,0,15
다사4253,0,0,0,0,0,0,0,0,0,0,0,0
다사6172,0,0,0,3,0,1,15,27,2,21,549,15800
다사1619,0,0,0,0,0,0,0,0,0,0,0,59
다사8736,0,0,0,0,0,0,0,0,0,0,0,6
라사0619,0,0,0,0,0,0,0,3,0,0,0,142
라사0113,0,0,0,0,0,0,0,3,0,0,0,77
다사8420,0,0,0,0,0,0,0,3,0,0,6,292
다사4996,0,0,0,0,0,0,0,6,0,0,0,74
다사3543,0,0,0,9,0,0,24,25,2,31,1415,34493
다사3546,0,1,1,10,0,1,17,39,0,20,1083,26199
다사7461,0,0,0,0,0,0,0,0,0,0,0,8
다바7285,0,0,0,0,0,0,1,6,0,0,0,44
다사9735,0,0,0,0,0,0,0,2,0,0,0,182
다사4887,0,0,0,0,0,0,0,0,0,0,0,0
다사8542,0,0,0,0,0,0,0,0,0,0,0,0
다사7064,0,0,0,0,0,0,0,6,0,0,0,160
다사4734,0,0,0,8,0,0,15,21,0,19,568,21134
다사7565,0,0,0,0,0,0,0,0,0,0,0,114
라사0648,0,0,0,0,0,0,0,0,0,0,0,0
다사3326,0,0,0,1,0,0,12,13,0,5,205,5996
다사5014,0,0,0,5,0,0,2,2,0,3,255,2074
라사0693,0,0,0,0,0,0,0,6,0,0,0,92
다사9649,0,0,0,0,0,0,0,4,0,0,11,206
다사8465,0,0,0,0,0,0,0,6,0,1,0,154
다바8491,0,0,0,0,0,0,0,6,0,0,6,254
다사6518,0,0,0,3,0,0,7,14,0,10,470,11660
다사4922,0,0,0,0,0,0,0,4,0,0,0,213
라사0363,0,0,0,0,0,0,0,2,0,0,0,55
다아6517,0,0,0,0,0,0,0,2,0,0,0,42
다사4732,0,0,0,3,0,0,4,14,0,4,261,9498
라사0333,0,0,0,0,0,0,2,6,0,0,0,89
다바4483,0,0,0,0,0,0,1,4,0,0,0,106
다사2859,0,0,0,0,0,0,0,0,0,1,10,337
다사5921,0,0,0,4,0,1,11,11,0,7,188,5756
다사8704,0,0,0,0,0,0,0,0,0,0,0,56
다사5803,0,0,0,0,0,0,1,0,0,1,9,188
다사5538,0,0,0,0,0,0,1,4,0,2,33,885
다사8652,0,0,0,0,0,0,0,0,0,0,0,8
다사6983,0,0,0,0,0,0,0,3,0,2,17,860
다아5409,0,0,0,0,0,0,0,0,0,0,0,0
다사6071,0,0,0,36,0,1,43,40,2,16,371,18059
다바6188,0,0,0,0,0,0,2,2,0,2,8,482
다사3512,0,0,0,1,0,1,4,8,0,0,31,1102
다사7658,0,0,0,0,0,0,0,0,0,0,0,15
다사8754,0,0,0,0,0,0,0,0,0,0,0,78
다바5081,0,0,0,0,0,0,0,1,0,0,0,107
다사3378,0,0,0,0,0,0,0,2,0,0,0,39
라사1708,0,0,0,0,0,0,0,0,0,0,0,18
라사2024,0,0,0,0,0,0,0,0,0,0,0,0
라사0196,0,0,0,0,0,0,0,0,0,0,0,0
다사9211,0,0,0,0,0,0,0,0,0,0,0,42
다사3589,0,0,0,0,0,0,0,0,0,0,0,0
다사2169,0,0,0,0,0,0,0,4,0,0,0,174
다사8054,0,0,0,0,0,0,0,0,0,0,0,0
라사0789,0,0,0,0,0,0,0,1,0,0,0,10
다사7255,0,0,0,0,0,0,1,6,0,0,0,108
다아5501,0,0,0,0,0,0,0,0,0,0,0,0
다사8146,0,0,0,0,0,0,0,0,0,0,0,65
다사3682,0,0,0,0,0,0,1,5,0,1,0,585
다사9719,0,0,0,0,0,0,0,2,0,1,0,238
다사9345,0,0,0,0,0,0,1,6,0,0,0,177
다사8368,0,0,0,0,0,0,1,2,0,0,0,512
다사6078,0,0,0,0,0,0,1,4,0,1,54,1306
라사1710,0,0,0,0,0,0,0,1,0,0,0,95
다사4303,0,0,0,0,0,0,2,5,0,0,0,118
다사9841,0,0,0,0,0,0,1,6,0,2,26,618
다사6710,0,0,0,1,0,0,1,0,0,4,272,2922
다사4289,0,0,0,0,0,0,0,0,0,0,0,48
다사7898,0,0,0,0,0,0,0,0,0,0,0,28
다사7615,0,0,0,0,0,0,0,0,0,0,0,77
라사1851,0,0,0,0,0,0,0,0,0,0,0,55
다사4627,0,0,0,0,0,0,0,1,0,0,0,137
다사8715,0,0,0,0,0,0,2,3,0,1,9,574
다사2268,0,0,0,0,0,0,2,10,0,0,0,232
다사5984,0,0,0,0,0,0,0,3,0,0,0,74
라사0441,0,0,0,0,0,0,0,2,1,0,0,274
다아5703,0,0,0,0,0,0,0,0,0,0,0,9
다사4170,0,0,0,0,0,0,5,8,0,0,35,1032
다사3526,0,0,0,1,0,0,4,5,1,5,203,5210
다사9113,0,0,0,0,0,0,0,6,0,0,0,128
다바4096,0,0,0,0,0,0,0,0,0,0,0,47
다사1757,0,0,0,0,0,0,0,0,0,0,0,15
다바3791,0,0,0,0,0,0,0,0,0,0,0,0
다아8700,0,0,0,0,0,0,0,0,0,0,0,36
라사1550,0,0,0,0,0,0,0,2,0,0,0,169
라사0643,0,0,0,0,0,0,0,0,0,0,0,44
다사1958,0,0,0,0,0,0,0,11,0,0,6,191
다사9352,0,0,0,0,0,0,0,0,0,0,0,110
다아6714,0,0,0,0,0,0,0,0,0,0,0,22
다아6215,0,0,0,0,0,0,0,4,0,1,0,141
다사7640,0,0,0,0,0,0,0,0,0,0,0,0
다사8961,0,0,0,0,0,0,0,2,0,0,0,11
다사2117,0,0,0,0,0,0,0,0,0,0,0,60
라사0890,0,0,0,0,0,0,0,0,0,0,0,23
라사1442,0,0,0,0,0,0,0,0,0,0,0,96
다아7903,0,0,0,0,0,0,0,1,0,0,0,86
다사7890,0,0,0,0,0,0,0,0,0,0,0,22
라사2141,0,0,0,0,0,0,0,0,0,0,0,18
다사2904,0,0,0,0,0,0,0,5,0,1,0,172
라사1645,0,0,0,0,0,0,0,1,0,0,0,13
다사3948,0,0,0,0,0,1,2,21,0,2,123,5440
다사5800,0,0,0,0,0,0,0,4,0,0,0,81
라사0945,0,0,0,0,0,0,0,4,0,0,12,309
다사7903,0,0,0,0,0,0,0,0,0,0,0,35
다사2668,0,0,0,0,0,0,0,0,0,0,0,0
다사6533,1,0,1,15,0,0,18,35,0,10,356,8455
다바5182,0,0,0,0,0,0,0,2,0,0,0,37
다사2564,0,0,0,0,0,0,0,0,0,0,0,12
다사5580,0,0,0,0,0,0,0,8,0,0,0,171
다사7348,0,0,0,20,0,0,15,34,0,21,864,23403
라사2443,0,0,0,0,0,0,0,0,0,0,0,9
다아8901,0,0,0,0,0,0,0,0,0,0,0,119
다사7907,0,0,0,0,0,0,0,0,0,0,0,0
다사8325,0,0,0,0,0,0,0,2,0,0,6,249
다사8453,0,0,0,0,0,0,0,6,0,0,0,85
다사6284,0,0,0,0,0,0,1,4,0,0,0,202
라사1044,0,0,0,0,0,0,0,2,0,0,8,330
다사3078,0,0,0,0,0,0,0,0,0,0,0,205
다사7877,0,0,0,0,0,0,0,0,0,0,0,13
다아5006,0,0,0,0,0,0,0,0,0,0,0,28
라사1421,0,0,0,0,0,0,2,4,0,1,73,1545
다사1818,0,0,0,0,0,0,0,2,0,0,0,164
다사4472,0,0,0,0,0,0,1,6,0,0,0,111
다사5121,0,0,0,0,0,0,0,8,0,0,0,15
다사7728,0,0,0,1,0,0,3,5,0,4,144,3174
다사6507,0,0,0,6,0,0,9,9,0,13,1018,10565
다바8186,0,0,0,0,0,0,0,0,0,0,0,43
다사7603,0,0,0,0,0,0,0,4,0,0,0,157
다사8085,0,0,0,0,0,0,0,2,0,0,0,65
다사9958,0,0,0,0,0,0,0,2,0,1,0,181
다바5097,0,0,0,0,0,0,1,3,0,0,0,146
다사3130,0,0,0,7,0,0,26,8,0,15,1561,21889
라사0520,0,0,0,0,0,0,0,2,0,0,0,112
다바7184,0,0,0,0,0,0,0,6,0,0,0,0
다사9328,0,0,0,0,0,0,0,0,0,0,0,40
다사9805,0,0,0,0,0,0,0,3,0,1,0,253
다사2464,0,0,0,0,0,0,0,0,0,0,0,133
다사9827,0,0,0,0,0,0,0,4,0,0,0,309
다아8307,0,0,0,0,0,0,1,8,0,0,0,127
다사5205,0,0,0,0,0,0,0,1,0,0,0,93
다사3259,0,0,0,0,0,0,0,4,0,0,0,109
다사5279,0,0,0,0,0,0,0,2,0,0,6,255
다아6109,0,0,0,0,0,0,0,0,0,0,0,0
다사9627,0,0,0,0,0,0,0,0,0,0,0,115
다사4114,0,0,0,0,0,0,0,0,0,0,0,41
다사3931,0,0,0,0,0,0,0,4,0,0,0,46
다사7001,0,0,0,0,0,0,3,6,0,0,0,112
다사8529,0,0,0,0,0,0,0,0,0,0,0,65
다사9765,0,0,0,0,0,0,0,0,0,0,0,28
